,noteId,raterParticipantId,createdAtMillis,version,agree,disagree,helpful,notHelpful,helpfulnessLevel,helpfulOther,helpfulInformative,helpfulClear,helpfulEmpathetic,helpfulGoodSources,helpfulUniqueContext,helpfulAddressesClaim,helpfulImportantContext,helpfulUnbiasedLanguage,notHelpfulOther,notHelpfulIncorrect,notHelpfulSourcesMissingOrUnreliable,notHelpfulOpinionSpeculationOrBias,notHelpfulMissingKeyPoints,notHelpfulOutdated,notHelpfulHardToUnderstand,notHelpfulArgumentativeOrBiased,notHelpfulOffTopic,notHelpfulSpamHarassmentOrAbuse,notHelpfulIrrelevantSources,notHelpfulOpinionSpeculation,notHelpfulNoteNotNeeded,ratedOnTweetId
3832,1738980158122394025,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703674734963,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1738877434013925552
3833,1739020204657582303,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703674715194,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1738877434013925552
3834,1739097609984209374,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703674703642,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1738877434013925552
3835,1739155532038947111,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704109660198,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705281556275741028
3836,1739396593571205147,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703591268744,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1739350214442459389
3837,1739412611098108193,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703591277391,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739350214442459389
3838,1739435655665528974,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703591251763,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1739350214442459389
3839,1739453827093274891,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703599753385,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1739421618248523979
3840,1739480725701677438,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703599749596,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1739421618248523979
3841,1739569540785201472,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703591591086,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1739389797934731472
3842,1739572766578479163,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703591602797,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739389797934731472
3843,1739590557465268250,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703674689045,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1738877434013925552
3844,1739603560529072386,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703599757175,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739421618248523979
3845,1739606864600441254,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703599505866,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1739348774315806810
3846,1739656266421579897,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703628628257,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1739364199367618871
3847,1739688431981088863,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703628639787,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739364199367618871
3848,1739729994119512186,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703683880915,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739540305823535177
3849,1739737944301424712,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703683945009,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1739540305823535177
3850,1739747114488582499,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703683898245,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1739540305823535177
3851,1739778632359215159,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703687257180,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1739463493848367566
3852,1739804115528523935,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703672611925,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739756421497995534
3853,1739807804335001698,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703687280387,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739463493848367566
3854,1739858375385518438,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703683884166,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739540305823535177
3855,1739950047293243721,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703679151502,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1739747992369033289
3856,1739984565416956221,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703860652918,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739702606421696900
3857,1740303692622963156,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703770852874,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1740220239529517318
3858,1740408090745291185,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703780656268,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1740405619566289022
3859,1740672280626168214,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703854601026,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740461118437327345
3860,1740697403861156294,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703859098274,2,0,0,0,0,HELPFUL,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740684528317034886
3861,1740719073766347100,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703857385247,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1740647102869348757
3862,1741160251578036407,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703963728090,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1741114586538139672
3863,1741164791199088884,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1703963746054,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741114586538139672
3864,1741262121357242826,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704022592954,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1741235077349081597
3865,1741781689058120168,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704111847342,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741746468329840866
3866,1742135694821085628,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704371422576,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1741849920317870272
3867,1742164028271612336,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704371426218,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741849920317870272
3868,1742249352930734513,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704219758517,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742187895350284706
3869,1742262539361100047,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704223685098,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1742253630533599335
3870,1742263777926525373,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704223698000,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742253630533599335
3871,1742286329650516068,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704229364510,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1742276751907000828
3872,1742289540381921548,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704229373051,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742276751907000828
3873,1742512878005977589,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704284880705,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1742315595670995059
3874,1742692634785620437,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704367519176,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1742632994609750425
3875,1742707373611844054,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704367511399,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1742632994609750425
3876,1742749332238196782,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704367909650,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742632994609750425
3877,1742769659521188153,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704368417514,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1742642080613077343
3878,1742784542467924269,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704382499328,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1742721577324806157
3879,1742789577322999848,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704368424504,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742642080613077343
3880,1742798782683554041,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704367890009,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742632994609750425
3881,1742835895575642453,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704382505586,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742721577324806157
3882,1742877990814466317,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704460636553,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1742796471311745284
3883,1742924694146437279,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704460649211,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1742796471311745284
3884,1743253231914860930,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704545611047,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1743250876175622364
3885,1743274870245408908,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704545626601,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1743250876175622364
3886,1743289768111165600,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704505330725,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743115101664637337
3887,1743453183790420072,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704637032853,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1743422082132869307
3888,1743484616126714357,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704637019147,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1743422082132869307
3889,1743604294840967636,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704631976885,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1743273101796717026
3890,1743619968871309367,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704637171922,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743474939867406360
3891,1743735387212988821,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704637165195,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743474939867406360
3892,1743920133478011203,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704628579442,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1743752266929119704
3893,1743923919067775334,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704628568180,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1743752266929119704
3894,1743926922831171725,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704628593634,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743752266929119704
3895,1744117482510483812,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704722852621,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1744102809635635566
3896,1744121590583865456,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704722859822,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744102809635635566
3897,1744413594974835148,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704764040517,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1744352204541063489
3898,1744449119928643898,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704794329224,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1744414371348902297
3899,1744606145610920344,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704793653833,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744420486396735692
3900,1744789794989736051,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704893414559,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1744728230030967266
3901,1744841137494593947,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704843629400,2,0,0,0,0,HELPFUL,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744830917602951407
3902,1744905786239635498,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704888157144,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744845699588452639
3903,1744909789254033651,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704888149817,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744845699588452639
3904,1745030866743529876,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704892447021,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744845699588452639
3905,1745047271975075920,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704892378131,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1744969642572202408
3906,1745057005708914755,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704892381011,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744969642572202408
3907,1745189132823851467,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704989189099,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1745147093394546791
3908,1745229361761190181,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704972516466,2,0,0,0,0,HELPFUL,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745186120109846710
3909,1745291017442533518,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704975643352,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1745160855912595671
3910,1745296363343003887,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704975651828,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745160855912595671
3911,1745306586694750574,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704966807050,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1745164125444128898
3912,1745323433133805732,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704966815920,2,0,0,0,0,HELPFUL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745164125444128898
3913,1745328785476448365,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704978704707,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745221911691272485
3914,1745339865401852056,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704966800254,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1745164125444128898
3915,1745343466421239966,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704990715558,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1745188860835807303
3916,1745345407847125410,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704990723790,2,0,0,0,0,HELPFUL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745188860835807303
3917,1745348049453408616,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704978697255,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745221911691272485
3918,1745393047225983142,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704978692742,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1745221911691272485
3919,1745422409341997159,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1704978679045,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1745221911691272485
3920,1745565076692574670,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1705059449317,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1745497807245463692
3921,1745565771298685086,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1705059443253,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1745497807245463692
3922,1745582761325597132,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1705059452364,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745497807245463692
3923,1745624509431075183,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1705060070979,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1745595223533662265
3924,1745665497327091887,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1705062016050,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1745628946719261072
3925,1745741462568931351,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1705067291538,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1745709864863567975
3926,1745744927768613214,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1705067281835,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1745709864863567975
3927,1745754021082624294,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1705070724165,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1745618820444684525
3928,1745760054026895362,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1705067273737,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1745709864863567975
3929,1745771020856795327,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1705067297727,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745709864863567975
3930,1745776105234047421,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1705067295094,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745709864863567975
3931,1745783184053207548,DFD24495510D8C372B9A0CE99E90AC5CE8354DCC78A2C5077F7710FA6FAA68D6,1705067265934,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1745709864863567975
